,card_id,field_id,date_collected,total_scm,scm_male,scm_female,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,week,year
1988,,WIS_KEN,2024-06-18,87.0,46.0,41.0,482.0,265.0,217.0,0.18049792531120332,0.1889400921658986,0.17358490566037735,,25,2024
1764,,STA_THO,2024-06-18,143.0,79.0,64.0,1163.0,622.0,541.0,0.12295786758383491,0.11829944547134935,0.1270096463022508,,25,2024
1850,,WIS_COO,2024-06-18,44.0,26.0,18.0,698.0,418.0,280.0,0.06303724928366762,0.06428571428571428,0.06220095693779904,,25,2024
970,,KAT_JEF,2024-06-18,42.0,22.0,20.0,319.0,174.0,145.0,0.13166144200626959,0.13793103448275862,0.12643678160919541,,25,2024
1763,,STA_THO,2024-06-18,105.0,55.0,50.0,1163.0,622.0,541.0,0.09028374892519346,0.09242144177449169,0.08842443729903537,,25,2024
1482,,SMI_JOH,2024-06-18,51.0,32.0,19.0,346.0,225.0,121.0,0.14739884393063585,0.15702479338842976,0.14222222222222222,,25,2024
1922,,WIS_COO_2,2024-06-18,40.0,29.0,11.0,629.0,362.0,267.0,0.06359300476947535,0.04119850187265917,0.08011049723756906,,25,2024
1375,,SEA_HOO,2024-06-18,21.0,11.0,10.0,723.0,356.0,367.0,0.029045643153526972,0.027247956403269755,0.03089887640449438,,25,2024
1046,,KAT_JEF_2,2024-06-18,63.0,26.0,37.0,601.0,276.0,325.0,0.1048252911813644,0.11384615384615385,0.09420289855072464,,25,2024
1596,,STA_AYR,2024-06-18,5.0,2.0,3.0,976.0,585.0,391.0,0.005122950819672131,0.0076726342710997444,0.003418803418803419,,25,2024
151,,DEG_PER_2,2024-06-24,32.0,18.0,14.0,2048.0,1016.0,1032.0,0.015625,0.013565891472868217,0.017716535433070866,,26,2024
1484,,SMI_JOH,2024-06-24,11.0,6.0,5.0,346.0,225.0,121.0,0.031791907514450865,0.04132231404958678,0.02666666666666667,,26,2024
21,,DEG_DIE_2,2024-06-24,36.0,21.0,15.0,863.0,395.0,468.0,0.04171494785631518,0.03205128205128205,0.053164556962025315,,26,2024
225,,DEG_VIL_2,2024-06-24,59.0,32.0,27.0,1155.0,657.0,498.0,0.05108225108225108,0.05421686746987952,0.0487062404870624,,26,2024
87,,DEG_FOU_2,2024-06-24,40.0,19.0,21.0,1408.0,694.0,714.0,0.028409090909090908,0.029411764705882353,0.027377521613832854,,26,2024
1303,,POV_DUN,2024-06-25,2.0,2.0,0.0,52.0,26.0,26.0,0.038461538461538464,0.0,0.07692307692307693,,26,2024
821,,KAT_HAB_3,2024-06-25,20.0,8.0,12.0,873.0,374.0,499.0,0.022909507445589918,0.02404809619238477,0.0213903743315508,,26,2024
1598,,STA_AYR,2024-06-25,13.0,6.0,7.0,976.0,585.0,391.0,0.01331967213114754,0.017902813299232736,0.010256410256410256,,26,2024
1048,,KAT_JEF_2,2024-06-25,16.0,5.0,11.0,601.0,276.0,325.0,0.026622296173044926,0.033846153846153845,0.018115942028985508,,26,2024
2051,,ZUE_REE,2024-06-25,155.0,90.0,65.0,3170.0,1801.0,1369.0,0.04889589905362776,0.04747991234477721,0.04997223764575236,,26,2024
898,,KAT_HAB_4,2024-06-25,90.0,48.0,42.0,1679.0,840.0,839.0,0.05360333531864205,0.050059594755661505,0.05714285714285714,,26,2024
289,,DIP_CUR,2024-06-25,108.0,64.0,44.0,2104.0,1222.0,882.0,0.051330798479087454,0.049886621315192746,0.05237315875613748,,26,2024
438,,DIP_PAT,2024-06-25,19.0,6.0,13.0,2204.0,1209.0,995.0,0.008620689655172414,0.01306532663316583,0.004962779156327543,,26,2024
1377,,SEA_HOO,2024-06-25,17.0,11.0,6.0,723.0,356.0,367.0,0.02351313969571231,0.01634877384196185,0.03089887640449438,,26,2024
367,,DIP_FLE,2024-06-25,105.0,65.0,40.0,1196.0,650.0,546.0,0.08779264214046822,0.07326007326007326,0.1,,26,2024
972,,KAT_JEF,2024-06-25,43.0,20.0,23.0,319.0,174.0,145.0,0.13479623824451412,0.15862068965517243,0.11494252873563218,,26,2024
1766,,STA_THO,2024-06-25,72.0,45.0,27.0,1163.0,622.0,541.0,0.061908856405846945,0.04990757855822551,0.07234726688102894,,26,2024
1852,,WIS_COO,2024-06-26,26.0,16.0,10.0,698.0,418.0,280.0,0.03724928366762178,0.03571428571428571,0.03827751196172249,,26,2024
1990,,WIS_KEN,2024-06-26,18.0,12.0,6.0,482.0,265.0,217.0,0.03734439834024896,0.027649769585253458,0.045283018867924525,,26,2024
1924,,WIS_COO_2,2024-06-26,27.0,16.0,11.0,629.0,362.0,267.0,0.04292527821939587,0.04119850187265917,0.04419889502762431,,26,2024
23,,DEG_DIE_2,2024-07-01,51.0,32.0,19.0,863.0,395.0,468.0,0.05909617612977984,0.0405982905982906,0.0810126582278481,,27,2024
1486,,SMI_JOH,2024-07-01,9.0,8.0,1.0,346.0,225.0,121.0,0.02601156069364162,0.008264462809917356,0.035555555555555556,,27,2024
823,,KAT_HAB_3,2024-07-01,119.0,42.0,77.0,873.0,374.0,499.0,0.13631156930126,0.15430861723446893,0.11229946524064172,,27,2024
227,,DEG_VIL_2,2024-07-01,135.0,89.0,46.0,1155.0,657.0,498.0,0.11688311688311688,0.09236947791164658,0.1354642313546423,,27,2024
1050,,KAT_JEF_2,2024-07-01,113.0,70.0,43.0,601.0,276.0,325.0,0.18801996672212978,0.13230769230769232,0.2536231884057971,,27,2024
899,,KAT_HAB_4,2024-07-01,216.0,112.0,104.0,1679.0,840.0,839.0,0.12864800476474092,0.12395709177592372,0.13333333333333333,,27,2024
1768,,STA_THO,2024-07-01,159.0,103.0,56.0,1163.0,622.0,541.0,0.13671539122957868,0.10351201478743069,0.16559485530546625,,27,2024
89,,DEG_FOU_2,2024-07-01,149.0,85.0,64.0,1408.0,694.0,714.0,0.10582386363636363,0.0896358543417367,0.12247838616714697,,27,2024
974,,KAT_JEF,2024-07-01,38.0,25.0,13.0,319.0,174.0,145.0,0.11912225705329153,0.0896551724137931,0.14367816091954022,,27,2024
153,,DEG_PER_2,2024-07-01,116.0,63.0,53.0,2048.0,1016.0,1032.0,0.056640625,0.05135658914728682,0.06200787401574803,,27,2024
440,,DIP_PAT,2024-07-02,30.0,11.0,19.0,2204.0,1209.0,995.0,0.013611615245009074,0.019095477386934675,0.009098428453267164,,27,2024
1380,,SEA_HOO,2024-07-02,11.0,2.0,9.0,723.0,356.0,367.0,0.015214384508990318,0.02452316076294278,0.0056179775280898875,,27,2024
2053,,ZUE_REE,2024-07-02,153.0,73.0,80.0,3170.0,1801.0,1369.0,0.04826498422712934,0.05843681519357195,0.04053303720155469,,27,2024
291,,DIP_CUR,2024-07-02,210.0,143.0,67.0,2104.0,1222.0,882.0,0.09980988593155894,0.07596371882086168,0.11702127659574468,,27,2024
2054,,ZUE_REE,2024-07-02,122.0,71.0,51.0,3170.0,1801.0,1369.0,0.038485804416403785,0.03725346968590212,0.039422543031649084,,27,2024
1854,,WIS_COO,2024-07-02,54.0,34.0,20.0,698.0,418.0,280.0,0.07736389684813753,0.07142857142857142,0.08133971291866028,,27,2024
369,,DIP_FLE,2024-07-02,91.0,73.0,18.0,1196.0,650.0,546.0,0.07608695652173914,0.03296703296703297,0.1123076923076923,,27,2024
1305,,POV_DUN,2024-07-02,3.0,0.0,3.0,52.0,26.0,26.0,0.057692307692307696,0.11538461538461539,0.0,,27,2024
1926,,WIS_COO_2,2024-07-02,22.0,14.0,8.0,629.0,362.0,267.0,0.034976152623211444,0.0299625468164794,0.03867403314917127,,27,2024
1992,,WIS_KEN,2024-07-02,5.0,3.0,2.0,482.0,265.0,217.0,0.01037344398340249,0.009216589861751152,0.011320754716981131,,27,2024
1052,,KAT_JEF_2,2024-07-08,23.0,13.0,10.0,601.0,276.0,325.0,0.03826955074875208,0.03076923076923077,0.04710144927536232,,28,2024
1600,,STA_AYR,2024-07-08,70.0,37.0,33.0,976.0,585.0,391.0,0.07172131147540983,0.08439897698209718,0.06324786324786325,,28,2024
976,,KAT_JEF,2024-07-08,4.0,3.0,1.0,319.0,174.0,145.0,0.012539184952978056,0.006896551724137931,0.017241379310344827,,28,2024
25,,DEG_DIE_2,2024-07-08,20.0,13.0,7.0,863.0,395.0,468.0,0.023174971031286212,0.014957264957264958,0.03291139240506329,,28,2024
1488,,SMI_JOH,2024-07-08,1.0,0.0,1.0,346.0,225.0,121.0,0.002890173410404624,0.008264462809917356,0.0,,28,2024
229,,DEG_VIL_2,2024-07-08,65.0,31.0,34.0,1155.0,657.0,498.0,0.05627705627705628,0.06827309236947791,0.0471841704718417,,28,2024
91,,DEG_FOU_2,2024-07-08,11.0,6.0,5.0,1408.0,694.0,714.0,0.0078125,0.0070028011204481795,0.008645533141210375,,28,2024
1770,,STA_THO,2024-07-08,84.0,35.0,49.0,1163.0,622.0,541.0,0.07222699914015478,0.09057301293900184,0.05627009646302251,,28,2024
371,,DIP_FLE,2024-07-09,17.0,8.0,9.0,1196.0,650.0,546.0,0.014214046822742474,0.016483516483516484,0.012307692307692308,,28,2024
1382,,SEA_HOO,2024-07-09,2.0,0.0,2.0,723.0,356.0,367.0,0.0027662517289073307,0.005449591280653951,0.0,,28,2024
2056,,ZUE_REE,2024-07-09,19.0,6.0,13.0,3170.0,1801.0,1369.0,0.005993690851735016,0.009495982468955442,0.003331482509716824,,28,2024
442,,DIP_PAT,2024-07-09,49.0,23.0,26.0,2204.0,1209.0,995.0,0.02223230490018149,0.02613065326633166,0.01902398676592225,,28,2024
1307,,POV_DUN,2024-07-09,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,28,2024
293,,DIP_CUR,2024-07-09,27.0,15.0,12.0,2104.0,1222.0,882.0,0.012832699619771864,0.013605442176870748,0.012274959083469721,,28,2024
1994,,WIS_KEN,2024-07-10,1.0,1.0,0.0,482.0,265.0,217.0,0.002074688796680498,0.0,0.0037735849056603774,,28,2024
1856,,WIS_COO,2024-07-10,11.0,7.0,4.0,698.0,418.0,280.0,0.015759312320916905,0.014285714285714285,0.01674641148325359,,28,2024
1928,,WIS_COO_2,2024-07-10,9.0,8.0,1.0,629.0,362.0,267.0,0.014308426073131956,0.003745318352059925,0.022099447513812154,,28,2024
373,,DIP_FLE,2024-07-15,21.0,6.0,15.0,1196.0,650.0,546.0,0.017558528428093644,0.027472527472527472,0.009230769230769232,,29,2024
1309,,POV_DUN,2024-07-15,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,29,2024
93,,DEG_FOU_2,2024-07-15,22.0,9.0,13.0,1408.0,694.0,714.0,0.015625,0.018207282913165267,0.012968299711815562,,29,2024
157,,DEG_PER_2,2024-07-15,77.0,23.0,54.0,2048.0,1016.0,1032.0,0.03759765625,0.05232558139534884,0.022637795275590553,,29,2024
27,,DEG_DIE_2,2024-07-15,37.0,7.0,30.0,863.0,395.0,468.0,0.04287369640787949,0.0641025641025641,0.017721518987341773,,29,2024
295,,DIP_CUR,2024-07-15,0.0,0.0,0.0,2104.0,1222.0,882.0,0.0,0.0,0.0,,29,2024
444,,DIP_PAT,2024-07-15,36.0,6.0,30.0,2204.0,1209.0,995.0,0.016333938294010888,0.03015075376884422,0.004962779156327543,,29,2024
1997,,WIS_KEN,2024-07-16,1.0,1.0,0.0,482.0,265.0,217.0,0.002074688796680498,0.0,0.0037735849056603774,,29,2024
828,,KAT_HAB_3,2024-07-16,98.0,7.0,91.0,873.0,374.0,499.0,0.11225658648339061,0.18236472945891782,0.01871657754010695,,29,2024
2058,,ZUE_REE,2024-07-16,20.0,4.0,16.0,3170.0,1801.0,1369.0,0.006309148264984227,0.01168736303871439,0.002220988339811216,,29,2024
904,,KAT_HAB_4,2024-07-16,64.0,23.0,41.0,1679.0,840.0,839.0,0.038117927337701016,0.04886769964243146,0.02738095238095238,,29,2024
1931,,WIS_COO_2,2024-07-16,41.0,18.0,23.0,629.0,362.0,267.0,0.06518282988871224,0.08614232209737828,0.049723756906077346,,29,2024
1055,,KAT_JEF_2,2024-07-16,12.0,4.0,8.0,601.0,276.0,325.0,0.019966722129783693,0.024615384615384615,0.014492753623188406,,29,2024
1772,,STA_THO,2024-07-16,42.0,14.0,28.0,1163.0,622.0,541.0,0.03611349957007739,0.051756007393715345,0.022508038585209004,,29,2024
1384,,SEA_HOO,2024-07-16,4.0,1.0,3.0,723.0,356.0,367.0,0.005532503457814661,0.008174386920980926,0.0028089887640449437,,29,2024
1859,,WIS_COO,2024-07-16,27.0,12.0,15.0,698.0,418.0,280.0,0.03868194842406877,0.05357142857142857,0.028708133971291867,,29,2024
1490,,SMI_JOH,2024-07-16,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,29,2024
1602,,STA_AYR,2024-07-16,11.0,7.0,4.0,976.0,585.0,391.0,0.011270491803278689,0.010230179028132993,0.011965811965811967,,29,2024
979,,KAT_JEF,2024-07-16,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,29,2024
159,,DEG_PER_2,2024-07-22,85.0,14.0,71.0,2048.0,1016.0,1032.0,0.04150390625,0.0687984496124031,0.013779527559055118,,30,2024
29,,DEG_DIE_2,2024-07-22,23.0,9.0,14.0,863.0,395.0,468.0,0.026651216685979143,0.029914529914529916,0.02278481012658228,,30,2024
95,,DEG_FOU_2,2024-07-22,75.0,13.0,62.0,1408.0,694.0,714.0,0.053267045454545456,0.08683473389355742,0.018731988472622477,,30,2024
233,,DEG_VIL_2,2024-07-22,16.0,12.0,4.0,1155.0,657.0,498.0,0.013852813852813853,0.008032128514056224,0.0182648401826484,,30,2024
1491,,SMI_JOH,2024-07-23,1.0,1.0,0.0,346.0,225.0,121.0,0.002890173410404624,0.0,0.0044444444444444444,,30,2024
1933,,WIS_COO_2,2024-07-23,6.0,2.0,4.0,629.0,362.0,267.0,0.009538950715421303,0.0149812734082397,0.0055248618784530384,,30,2024
446,,DIP_PAT,2024-07-23,44.0,9.0,35.0,2204.0,1209.0,995.0,0.019963702359346643,0.035175879396984924,0.007444168734491315,,30,2024
297,,DIP_CUR,2024-07-23,21.0,15.0,6.0,2104.0,1222.0,882.0,0.009980988593155894,0.006802721088435374,0.012274959083469721,,30,2024
2060,,ZUE_REE,2024-07-23,14.0,3.0,11.0,3170.0,1801.0,1369.0,0.004416403785488959,0.008035062089116142,0.001665741254858412,,30,2024
1999,,WIS_KEN,2024-07-23,3.0,2.0,1.0,482.0,265.0,217.0,0.006224066390041493,0.004608294930875576,0.007547169811320755,,30,2024
981,,KAT_JEF,2024-07-23,1.0,0.0,1.0,319.0,174.0,145.0,0.003134796238244514,0.006896551724137931,0.0,,30,2024
906,,KAT_HAB_4,2024-07-23,72.0,21.0,51.0,1679.0,840.0,839.0,0.04288266825491364,0.060786650774731825,0.025,,30,2024
1861,,WIS_COO,2024-07-23,43.0,16.0,27.0,698.0,418.0,280.0,0.06160458452722063,0.09642857142857143,0.03827751196172249,,30,2024
1773,,STA_THO,2024-07-23,46.0,16.0,30.0,1163.0,622.0,541.0,0.03955288048151333,0.05545286506469501,0.02572347266881029,,30,2024
1310,,POV_DUN,2024-07-23,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,30,2024
375,,DIP_FLE,2024-07-23,40.0,14.0,26.0,1196.0,650.0,546.0,0.033444816053511704,0.047619047619047616,0.021538461538461538,,30,2024
1603,,STA_AYR,2024-07-23,22.0,0.0,22.0,976.0,585.0,391.0,0.022540983606557378,0.056265984654731455,0.0,,30,2024
830,,KAT_HAB_3,2024-07-23,22.0,11.0,11.0,873.0,374.0,499.0,0.025200458190148912,0.022044088176352707,0.029411764705882353,,30,2024
1386,,SEA_HOO,2024-07-26,4.0,2.0,2.0,723.0,356.0,367.0,0.005532503457814661,0.005449591280653951,0.0056179775280898875,,30,2024
908,,KAT_HAB_4,2024-07-29,39.0,13.0,26.0,1679.0,840.0,839.0,0.023228111971411555,0.03098927294398093,0.015476190476190477,,31,2024
96,,DEG_FOU_2,2024-07-29,20.0,8.0,12.0,1408.0,694.0,714.0,0.014204545454545454,0.01680672268907563,0.011527377521613832,,31,2024
161,,DEG_PER_2,2024-07-29,58.0,23.0,35.0,2048.0,1016.0,1032.0,0.0283203125,0.03391472868217054,0.022637795275590553,,31,2024
983,,KAT_JEF,2024-07-29,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,31,2024
235,,DEG_VIL_2,2024-07-29,10.0,4.0,6.0,1155.0,657.0,498.0,0.008658008658008658,0.012048192771084338,0.0060882800608828,,31,2024
1493,,SMI_JOH,2024-07-29,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,31,2024
31,,DEG_DIE_2,2024-07-29,10.0,2.0,8.0,863.0,395.0,468.0,0.011587485515643106,0.017094017094017096,0.005063291139240506,,31,2024
1059,,KAT_JEF_2,2024-07-29,8.0,1.0,7.0,601.0,276.0,325.0,0.013311148086522463,0.021538461538461538,0.0036231884057971015,,31,2024
832,,KAT_HAB_3,2024-07-29,32.0,12.0,20.0,873.0,374.0,499.0,0.03665521191294387,0.04008016032064128,0.03208556149732621,,31,2024
2001,,WIS_KEN,2024-07-30,3.0,0.0,3.0,482.0,265.0,217.0,0.006224066390041493,0.013824884792626729,0.0,,31,2024
1935,,WIS_COO_2,2024-07-30,34.0,15.0,19.0,629.0,362.0,267.0,0.05405405405405406,0.07116104868913857,0.04143646408839779,,31,2024
298,,DIP_CUR,2024-07-30,45.0,20.0,25.0,2104.0,1222.0,882.0,0.02138783269961977,0.02834467120181406,0.016366612111292964,,31,2024
447,,DIP_PAT,2024-07-30,1.0,0.0,1.0,2204.0,1209.0,995.0,0.00045372050816696913,0.0010050251256281408,0.0,,31,2024
1311,,POV_DUN,2024-07-30,6.0,1.0,5.0,52.0,26.0,26.0,0.11538461538461539,0.19230769230769232,0.038461538461538464,,31,2024
1605,,STA_AYR,2024-07-30,2.0,1.0,1.0,976.0,585.0,391.0,0.0020491803278688526,0.0025575447570332483,0.0017094017094017094,,31,2024
2062,,ZUE_REE,2024-07-30,10.0,1.0,9.0,3170.0,1801.0,1369.0,0.0031545741324921135,0.006574141709276844,0.000555247084952804,,31,2024
376,,DIP_FLE,2024-07-30,31.0,3.0,28.0,1196.0,650.0,546.0,0.025919732441471572,0.05128205128205128,0.004615384615384616,,31,2024
1863,,WIS_COO,2024-07-30,4.0,1.0,3.0,698.0,418.0,280.0,0.0057306590257879654,0.010714285714285714,0.0023923444976076554,,31,2024
834,,KAT_HAB_3,2024-08-05,40.0,19.0,21.0,873.0,374.0,499.0,0.045819014891179836,0.04208416833667335,0.05080213903743316,,32,2024
98,,DEG_FOU_2,2024-08-05,12.0,5.0,7.0,1408.0,694.0,714.0,0.008522727272727272,0.00980392156862745,0.007204610951008645,,32,2024
985,,KAT_JEF,2024-08-05,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,32,2024
910,,KAT_HAB_4,2024-08-05,19.0,3.0,16.0,1679.0,840.0,839.0,0.011316259678379988,0.01907032181168057,0.0035714285714285713,,32,2024
1061,,KAT_JEF_2,2024-08-05,0.0,0.0,0.0,601.0,276.0,325.0,0.0,0.0,0.0,,32,2024
236,,DEG_VIL_2,2024-08-05,33.0,12.0,21.0,1155.0,657.0,498.0,0.02857142857142857,0.04216867469879518,0.0182648401826484,,32,2024
32,,DEG_DIE_2,2024-08-05,8.0,5.0,3.0,863.0,395.0,468.0,0.009269988412514484,0.00641025641025641,0.012658227848101266,,32,2024
1495,,SMI_JOH,2024-08-06,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,32,2024
300,,DIP_CUR,2024-08-06,12.0,4.0,8.0,2104.0,1222.0,882.0,0.005703422053231939,0.009070294784580499,0.0032733224222585926,,32,2024
1936,,WIS_COO_2,2024-08-06,8.0,6.0,2.0,629.0,362.0,267.0,0.012718600953895072,0.00749063670411985,0.016574585635359115,,32,2024
1313,,POV_DUN,2024-08-06,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,32,2024
1389,,SEA_HOO,2024-08-06,0.0,0.0,0.0,723.0,356.0,367.0,0.0,0.0,0.0,,32,2024
378,,DIP_FLE,2024-08-06,49.0,11.0,38.0,1196.0,650.0,546.0,0.04096989966555184,0.0695970695970696,0.016923076923076923,,32,2024
449,,DIP_PAT,2024-08-06,0.0,0.0,0.0,2204.0,1209.0,995.0,0.0,0.0,0.0,,32,2024
2063,,ZUE_REE,2024-08-06,31.0,0.0,31.0,3170.0,1801.0,1369.0,0.009779179810725552,0.022644265887509132,0.0,,32,2024
2002,,WIS_KEN,2024-08-06,7.0,5.0,2.0,482.0,265.0,217.0,0.014522821576763486,0.009216589861751152,0.018867924528301886,,32,2024
1777,,STA_THO,2024-08-07,8.0,4.0,4.0,1163.0,622.0,541.0,0.006878761822871883,0.0073937153419593345,0.006430868167202572,,32,2024
835,,KAT_HAB_3,2024-08-12,26.0,11.0,15.0,873.0,374.0,499.0,0.029782359679266894,0.03006012024048096,0.029411764705882353,,33,2024
911,,KAT_HAB_4,2024-08-12,21.0,7.0,14.0,1679.0,840.0,839.0,0.012507444907683145,0.0166865315852205,0.008333333333333333,,33,2024
164,,DEG_PER_2,2024-08-12,39.0,11.0,28.0,2048.0,1016.0,1032.0,0.01904296875,0.027131782945736434,0.010826771653543307,,33,2024
986,,KAT_JEF,2024-08-12,1.0,1.0,0.0,319.0,174.0,145.0,0.003134796238244514,0.0,0.005747126436781609,,33,2024
238,,DEG_VIL_2,2024-08-12,19.0,3.0,16.0,1155.0,657.0,498.0,0.01645021645021645,0.0321285140562249,0.0045662100456621,,33,2024
1497,,SMI_JOH,2024-08-12,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,33,2024
34,,DEG_DIE_2,2024-08-12,5.0,1.0,4.0,863.0,395.0,468.0,0.005793742757821553,0.008547008547008548,0.002531645569620253,,33,2024
1062,,KAT_JEF_2,2024-08-12,1.0,1.0,0.0,601.0,276.0,325.0,0.0016638935108153079,0.0,0.0036231884057971015,,33,2024
100,,DEG_FOU_2,2024-08-12,58.0,24.0,34.0,1408.0,694.0,714.0,0.041193181818181816,0.047619047619047616,0.0345821325648415,,33,2024
1865,,WIS_COO,2024-08-13,27.0,14.0,13.0,698.0,418.0,280.0,0.03868194842406877,0.04642857142857143,0.03349282296650718,,33,2024
2065,,ZUE_REE,2024-08-13,50.0,12.0,38.0,3170.0,1801.0,1369.0,0.015772870662460567,0.027757487216946677,0.006662965019433648,,33,2024
380,,DIP_FLE,2024-08-13,14.0,5.0,9.0,1196.0,650.0,546.0,0.011705685618729096,0.016483516483516484,0.007692307692307693,,33,2024
1938,,WIS_COO_2,2024-08-13,7.0,2.0,5.0,629.0,362.0,267.0,0.011128775834658187,0.018726591760299626,0.0055248618784530384,,33,2024
1609,,STA_AYR,2024-08-13,24.0,18.0,6.0,976.0,585.0,391.0,0.02459016393442623,0.015345268542199489,0.03076923076923077,,33,2024
1315,,POV_DUN,2024-08-13,4.0,0.0,4.0,52.0,26.0,26.0,0.07692307692307693,0.15384615384615385,0.0,,33,2024
451,,DIP_PAT,2024-08-13,3.0,1.0,2.0,2204.0,1209.0,995.0,0.0013611615245009074,0.0020100502512562816,0.0008271298593879239,,33,2024
302,,DIP_CUR,2024-08-13,15.0,1.0,14.0,2104.0,1222.0,882.0,0.007129277566539924,0.015873015873015872,0.0008183306055646482,,33,2024
1391,,SEA_HOO,2024-08-13,2.0,1.0,1.0,723.0,356.0,367.0,0.0027662517289073307,0.0027247956403269754,0.0028089887640449437,,33,2024
2004,,WIS_KEN,2024-08-13,3.0,2.0,1.0,482.0,265.0,217.0,0.006224066390041493,0.004608294930875576,0.007547169811320755,,33,2024
1779,,STA_THO,2024-08-13,28.0,13.0,15.0,1163.0,622.0,541.0,0.02407566638005159,0.027726432532347505,0.02090032154340836,,33,2024
838,,KAT_HAB_3,2024-08-19,18.0,9.0,9.0,873.0,374.0,499.0,0.020618556701030927,0.018036072144288578,0.02406417112299465,,34,2024
240,,DEG_VIL_2,2024-08-19,26.0,13.0,13.0,1155.0,657.0,498.0,0.022510822510822513,0.02610441767068273,0.0197869101978691,,34,2024
1065,,KAT_JEF_2,2024-08-19,0.0,0.0,0.0,601.0,276.0,325.0,0.0,0.0,0.0,,34,2024
913,,KAT_HAB_4,2024-08-19,133.0,25.0,108.0,1679.0,840.0,839.0,0.07921381774865992,0.12872467222884387,0.02976190476190476,,34,2024
989,,KAT_JEF,2024-08-19,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,34,2024
1317,,POV_DUN,2024-08-20,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,34,2024
2067,,ZUE_REE,2024-08-20,35.0,9.0,26.0,3170.0,1801.0,1369.0,0.011041009463722398,0.018991964937910884,0.004997223764575236,,34,2024
1940,,WIS_COO_2,2024-08-20,5.0,1.0,4.0,629.0,362.0,267.0,0.00794912559618442,0.0149812734082397,0.0027624309392265192,,34,2024
453,,DIP_PAT,2024-08-20,8.0,0.0,8.0,2204.0,1209.0,995.0,0.003629764065335753,0.008040201005025126,0.0,,34,2024
1867,,WIS_COO,2024-08-20,12.0,2.0,10.0,698.0,418.0,280.0,0.017191977077363897,0.03571428571428571,0.004784688995215311,,34,2024
2006,,WIS_KEN,2024-08-20,1.0,0.0,1.0,482.0,265.0,217.0,0.002074688796680498,0.004608294930875576,0.0,,34,2024
1499,,SMI_JOH,2024-08-20,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,34,2024
1611,,STA_AYR,2024-08-20,19.0,12.0,7.0,976.0,585.0,391.0,0.0194672131147541,0.017902813299232736,0.020512820512820513,,34,2024
304,,DIP_CUR,2024-08-20,11.0,4.0,7.0,2104.0,1222.0,882.0,0.005228136882129277,0.007936507936507936,0.0032733224222585926,,34,2024
1781,,STA_THO,2024-08-20,15.0,8.0,7.0,1163.0,622.0,541.0,0.012897678417884782,0.012939001848428836,0.012861736334405145,,34,2024
1393,,SEA_HOO,2024-08-20,1.0,0.0,1.0,723.0,356.0,367.0,0.0013831258644536654,0.0027247956403269754,0.0,,34,2024
1783,,STA_THO,2024-08-26,7.0,0.0,7.0,1163.0,622.0,541.0,0.0060189165950128975,0.012939001848428836,0.0,,35,2024
168,,DEG_PER_2,2024-08-26,15.0,1.0,14.0,2048.0,1016.0,1032.0,0.00732421875,0.013565891472868217,0.000984251968503937,,35,2024
104,,DEG_FOU_2,2024-08-26,31.0,0.0,31.0,1408.0,694.0,714.0,0.022017045454545456,0.04341736694677871,0.0,,35,2024
1067,,KAT_JEF_2,2024-08-26,0.0,0.0,0.0,601.0,276.0,325.0,0.0,0.0,0.0,,35,2024
840,,KAT_HAB_3,2024-08-26,30.0,15.0,15.0,873.0,374.0,499.0,0.03436426116838488,0.03006012024048096,0.040106951871657755,,35,2024
1613,,STA_AYR,2024-08-26,15.0,7.0,8.0,976.0,585.0,391.0,0.015368852459016393,0.020460358056265986,0.011965811965811967,,35,2024
991,,KAT_JEF,2024-08-26,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,35,2024
38,,DEG_DIE_2,2024-08-26,1.0,0.0,1.0,863.0,395.0,468.0,0.0011587485515643105,0.002136752136752137,0.0,,35,2024
915,,KAT_HAB_4,2024-08-26,122.0,27.0,95.0,1679.0,840.0,839.0,0.07266229898749256,0.11323003575685339,0.03214285714285714,,35,2024
1501,,SMI_JOH,2024-08-26,0.0,0.0,0.0,346.0,225.0,121.0,0.0,0.0,0.0,,35,2024
306,,DIP_CUR,2024-08-27,12.0,4.0,8.0,2104.0,1222.0,882.0,0.005703422053231939,0.009070294784580499,0.0032733224222585926,,35,2024
