record_id,date,tempMaxF,tempMinF,tempMeanF,gddFahrenheitSimple,gddFahrenheitSine,gddFahrenheitSimpleCumsum,gddFahrenheitSineCumSum,tempMaxC,tempMinC,tempMeanC,gddCelsiusSimple,gddCelsiusSine,gddCelsiusSimpleCumSum,gddCelsiusSineCumSum
SMI_LAT,2023-05-15,61,31,46,7,8.807364974,532,642.3743533,16.11111111,-0.555555556,7.777777778,3.888888889,4.892980541,295.5555556,356.8746407
SMI_LAT,2023-05-16,71,35,53,14,14.57624956,546,656.9506029,21.66666667,1.666666667,11.66666667,7.777777778,8.097916421,303.3333333,364.9725571
SMI_LAT,2023-05-17,75,36,55.5,16.5,16.86028423,562.5,673.8108871,23.88888889,2.222222222,13.05555556,9.166666667,9.366824573,312.5,374.3393817
SMI_LAT,2023-05-18,50,24,37,0,3.189220311,562.5,677.0001074,10,-4.444444444,2.777777778,0,1.771789062,312.5,376.1111708
SMI_LAT,2023-05-19,65,33,49,10,11.12780615,572.5,688.1279135,18.33333333,0.555555556,9.444444444,5.555555556,6.18211453,318.0555556,382.2932853
SMI_LAT,2023-05-20,72,50,61,22,22,594.5,710.1279135,22.22222222,10,16.11111111,12.22222222,12.22222222,330.2777778,394.5155075
SMI_LAT,2023-05-21,69,46,57.5,18.5,18.5,613,728.6279135,20.55555556,7.777777778,14.16666667,10.27777778,10.27777778,340.5555556,404.7932853
SMI_LAT,2023-05-22,70,41,55.5,16.5,16.5,629.5,745.1279135,21.11111111,5,13.05555556,9.166666667,9.166666667,349.7222222,413.959952
SMI_LAT,2023-05-23,73,43,58,19,19,648.5,764.1279135,22.77777778,6.111111111,14.44444444,10.55555556,10.55555556,360.2777778,424.5155075
SMI_LAT,2023-05-24,78,51,64.5,25.5,25.5,674,789.6279135,25.55555556,10.55555556,18.05555556,14.16666667,14.16666667,374.4444444,438.6821742
SMI_LAT,2023-05-25,72,33,52.5,13.5,14.51893525,687.5,804.1468488,22.22222222,0.555555556,11.38888889,7.5,8.066075138,381.9444444,446.7482493
SMI_LAT,2023-05-26,62,32,47,8,9.474161623,695.5,813.6210104,16.66666667,0,8.333333333,4.444444444,5.263423124,386.3888889,452.0116725
SMI_LAT,2023-05-27,69,34,51.5,12.5,13.31767058,708,826.938681,20.55555556,1.111111111,10.83333333,6.944444444,7.39870588,393.3333333,459.4103783
SMI_LAT,2023-05-28,79,42,60.5,21.5,21.5,729.5,848.438681,26.11111111,5.555555556,15.83333333,11.94444444,11.94444444,405.2777778,471.3548228
SMI_LAT,2023-05-29,84,42,63,24,24,753.5,872.438681,28.88888889,5.555555556,17.22222222,13.33333333,13.33333333,418.6111111,484.6881561
SMI_LAT,2023-05-30,88,51,69.5,30.5,30.5,784,902.938681,31.11111111,10.55555556,20.83333333,16.94444444,16.94444444,435.5555556,501.6326006
SMI_LAT,2023-05-31,84,47,65.5,26.5,26.5,810.5,929.438681,28.88888889,8.333333333,18.61111111,14.72222222,14.72222222,450.2777778,516.3548228
SMI_LAT,2023-06-01,88,50,69,30,30,840.5,959.438681,31.11111111,10,20.55555556,16.66666667,16.66666667,466.9444444,533.0214894
SMI_LAT,2023-06-02,89,51,70,31,31,871.5,990.438681,31.66666667,10.55555556,21.11111111,17.22222222,17.22222222,484.1666667,550.2437117
SMI_LAT,2023-06-03,91,55,73,34,34,905.5,1024.438681,32.77777778,12.77777778,22.77777778,18.88888889,18.88888889,503.0555556,569.1326006
SMI_LAT,2023-06-04,77,39,58,19,19,924.5,1043.438681,25,3.888888889,14.44444444,10.55555556,10.55555556,513.6111111,579.6881561
SMI_LAT,2023-06-05,70,40,55,16,16,940.5,1059.438681,21.11111111,4.444444444,12.77777778,8.888888889,8.888888889,522.5,588.577045
SMI_LAT,2023-06-06,71,43,57,18,18,958.5,1077.438681,21.66666667,6.111111111,13.88888889,10,10,532.5,598.577045
SMI_LAT,2023-06-07,68,39,53.5,14.5,14.5,973,1091.938681,20,3.888888889,11.94444444,8.055555556,8.055555556,540.5555556,606.6326006
SMI_LAT,2023-06-08,65,44,54.5,15.5,15.5,988.5,1107.438681,18.33333333,6.666666667,12.5,8.611111111,8.611111111,549.1666667,615.2437117
SMI_LAT,2023-06-09,60,45,52.5,13.5,13.5,1002,1120.938681,15.55555556,7.222222222,11.38888889,7.5,7.5,556.6666667,622.7437117
SMI_LAT,2023-06-10,64,46,55,16,16,1018,1136.938681,17.77777778,7.777777778,12.77777778,8.888888889,8.888888889,565.5555556,631.6326006
SMI_LAT,2023-06-11,74,45,59.5,20.5,20.5,1038.5,1157.438681,23.33333333,7.222222222,15.27777778,11.38888889,11.38888889,576.9444444,643.0214894
SMI_LAT,2023-06-12,83,58,70.5,31.5,31.5,1070,1188.938681,28.33333333,14.44444444,21.38888889,17.5,17.5,594.4444444,660.5214894
SMI_LAT,2023-06-13,77,54,65.5,26.5,26.5,1096.5,1215.438681,25,12.22222222,18.61111111,14.72222222,14.72222222,609.1666667,675.2437117
SMI_LAT,2023-06-14,72,50,61,22,22,1118.5,1237.438681,22.22222222,10,16.11111111,12.22222222,12.22222222,621.3888889,687.4659339
SMI_LAT,2023-06-15,66,53,59.5,20.5,20.5,1139,1257.938681,18.88888889,11.66666667,15.27777778,11.38888889,11.38888889,632.7777778,698.8548228
SMI_LAT,2023-06-16,74,52,63,24,24,1163,1281.938681,23.33333333,11.11111111,17.22222222,13.33333333,13.33333333,646.1111111,712.1881561
SMI_LAT,2023-06-17,64,53,58.5,19.5,19.5,1182.5,1301.438681,17.77777778,11.66666667,14.72222222,10.83333333,10.83333333,656.9444444,723.0214894
SMI_LAT,2023-06-18,71,53,62,23,23,1205.5,1324.438681,21.66666667,11.66666667,16.66666667,12.77777778,12.77777778,669.7222222,735.7992672
SMI_LAT,2023-06-19,71,49,60,21,21,1226.5,1345.438681,21.66666667,9.444444444,15.55555556,11.66666667,11.66666667,681.3888889,747.4659339
SMI_LAT,2023-06-20,81,54,67.5,28.5,28.5,1255,1373.938681,27.22222222,12.22222222,19.72222222,15.83333333,15.83333333,697.2222222,763.2992672
SMI_LAT,2023-06-21,82,50,66,27,27,1282,1400.938681,27.77777778,10,18.88888889,15,15,712.2222222,778.2992672
SMI_LAT,2023-06-22,79,49,64,25,25,1307,1425.938681,26.11111111,9.444444444,17.77777778,13.88888889,13.88888889,726.1111111,792.1881561
SMI_LAT,2023-06-23,80,61,70.5,31.5,31.5,1338.5,1457.438681,26.66666667,16.11111111,21.38888889,17.5,17.5,743.6111111,809.6881561
SMI_LAT,2023-06-24,77,65,71,32,32,1370.5,1489.438681,25,18.33333333,21.66666667,17.77777778,17.77777778,761.3888889,827.4659339
SMI_LAT,2023-06-25,77,64,70.5,31.5,31.5,1402,1520.938681,25,17.77777778,21.38888889,17.5,17.5,778.8888889,844.9659339
SMI_LAT,2023-06-26,84,63,73.5,34.5,34.5,1436.5,1555.438681,28.88888889,17.22222222,23.05555556,19.16666667,19.16666667,798.0555556,864.1326006
SMI_LAT,2023-06-27,78,61,69.5,30.5,30.5,1467,1585.938681,25.55555556,16.11111111,20.83333333,16.94444444,16.94444444,815,881.077045
SMI_LAT,2023-06-28,80,62,71,32,32,1499,1617.938681,26.66666667,16.66666667,21.66666667,17.77777778,17.77777778,832.7777778,898.8548228
SMI_LAT,2023-06-29,66,58,62,23,23,1522,1640.938681,18.88888889,14.44444444,16.66666667,12.77777778,12.77777778,845.5555556,911.6326006
SMI_LAT,2023-06-30,77,54,65.5,26.5,26.5,1548.5,1667.438681,25,12.22222222,18.61111111,14.72222222,14.72222222,860.2777778,926.3548228
SMI_DUR,2023-01-01,52,38,45,6,6.115838242,6,6.115838242,11.11111111,3.333333333,7.222222222,3.333333333,3.397687912,3.333333333,3.397687912
SMI_DUR,2023-01-02,41,36,38.5,0,0.562155638,6,6.67799388,5,2.222222222,3.611111111,0,0.312308688,3.333333333,3.7099966
SMI_DUR,2023-01-03,43,34,38.5,0,1.19197658,6,7.86997046,6.111111111,1.111111111,3.611111111,0,0.662209211,3.333333333,4.372205811
SMI_DUR,2023-01-04,44,36,40,1,1.813905606,7,9.683876066,6.666666667,2.222222222,4.444444444,0.555555556,1.007725336,3.888888889,5.379931148
SMI_DUR,2023-01-05,49,38,43.5,4.5,4.630370958,11.5,14.31424702,9.444444444,3.333333333,6.388888889,2.5,2.57242831,6.388888889,7.952359458
SMI_DUR,2023-01-06,46,33,39.5,0.5,2.326191168,12,16.64043819,7.777777778,0.555555556,4.166666667,0.277777778,1.292328427,6.666666667,9.244687885
SMI_DUR,2023-01-07,38,33,35.5,0,0,12,16.64043819,3.333333333,0.555555556,1.944444444,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-08,36,22,29,0,0,12,16.64043819,2.222222222,-5.555555556,-1.666666667,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-09,31,20,25.5,0,0,12,16.64043819,-0.555555556,-6.666666667,-3.611111111,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-10,35,27,31,0,0,12,16.64043819,1.666666667,-2.777777778,-0.555555556,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-11,31,14,22.5,0,0,12,16.64043819,-0.555555556,-10,-5.277777778,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-12,35,15,25,0,0,12,16.64043819,1.666666667,-9.444444444,-3.888888889,0,0,6.666666667,9.244687885
SMI_DUR,2023-01-13,41,32,36.5,0,0.410584335,12,17.05102253,5,0,2.5,0,0.228102408,6.666666667,9.472790293
SMI_DUR,2023-01-14,33,19,26,0,0,12,17.05102253,0.555555556,-7.222222222,-3.333333333,0,0,6.666666667,9.472790293
SMI_DUR,2023-01-15,22,13,17.5,0,0,12,17.05102253,-5.555555556,-10.55555556,-8.055555556,0,0,6.666666667,9.472790293
SMI_DUR,2023-01-16,23,14,18.5,0,0,12,17.05102253,-5,-10,-7.5,0,0,6.666666667,9.472790293
SMI_DUR,2023-01-17,33,17,25,0,0,12,17.05102253,0.555555556,-8.333333333,-3.888888889,0,0,6.666666667,9.472790293
SMI_DUR,2023-01-18,40,22,31,0,0.102680969,12,17.1537035,4.444444444,-5.555555556,-0.555555556,0,0.057044983,6.666666667,9.529835276
SMI_DUR,2023-01-19,38,30,34,0,0,12,17.1537035,3.333333333,-1.111111111,1.111111111,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-20,38,30,34,0,0,12,17.1537035,3.333333333,-1.111111111,1.111111111,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-21,34,28,31,0,0,12,17.1537035,1.111111111,-2.222222222,-0.555555556,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-22,32,29,30.5,0,0,12,17.1537035,0,-1.666666667,-0.833333333,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-23,35,30,32.5,0,0,12,17.1537035,1.666666667,-1.111111111,0.277777778,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-24,33,29,31,0,0,12,17.1537035,0.555555556,-1.666666667,-0.555555556,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-25,34,26,30,0,0,12,17.1537035,1.111111111,-3.333333333,-1.111111111,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-26,37,28,32.5,0,0,12,17.1537035,2.777777778,-2.222222222,0.277777778,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-27,36,25,30.5,0,0,12,17.1537035,2.222222222,-3.888888889,-0.833333333,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-28,37,26,31.5,0,0,12,17.1537035,2.777777778,-3.333333333,-0.277777778,0,0,6.666666667,9.529835276
SMI_DUR,2023-01-29,39,26,32.5,0,0.001648447,12,17.15535194,3.888888889,-3.333333333,0.277777778,0,0.000915804,6.666666667,9.53075108
SMI_DUR,2023-01-30,41,24,32.5,0,0.296505283,12,17.45185723,5,-4.444444444,0.277777778,0,0.164725157,6.666666667,9.695476237
SMI_DUR,2023-01-31,29,22,25.5,0,0,12,17.45185723,-1.666666667,-5.555555556,-3.611111111,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-01,23,11,17,0,0,12,17.45185723,-5,-11.66666667,-8.333333333,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-02,25,12,18.5,0,0,12,17.45185723,-3.888888889,-11.11111111,-7.5,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-03,36,6,21,0,0,12,17.45185723,2.222222222,-14.44444444,-6.111111111,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-04,7,-13,-3,0,0,12,17.45185723,-13.88888889,-25,-19.44444444,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-05,26,-13,6.5,0,0,12,17.45185723,-3.333333333,-25,-14.16666667,0,0,6.666666667,9.695476237
SMI_DUR,2023-02-06,43,26,34.5,0,0.846077781,12,18.29793501,6.111111111,-3.333333333,1.388888889,0,0.470043211,6.666666667,10.16551945
SMI_DUR,2023-02-07,36,15,25.5,0,0,12,18.29793501,2.222222222,-9.444444444,-3.611111111,0,0,6.666666667,10.16551945
SMI_DUR,2023-02-08,42,19,30.5,0,0.468497929,12,18.76643294,5.555555556,-7.222222222,-0.833333333,0,0.260276627,6.666666667,10.42579608
SMI_DUR,2023-02-09,44,26,35,0,1.154290992,12,19.92072393,6.666666667,-3.333333333,1.666666667,0,0.641272773,6.666666667,11.06706885
SMI_DUR,2023-02-10,51,33,42,3,4.527003854,15,24.44772778,10.55555556,0.555555556,5.555555556,1.666666667,2.515002141,8.333333333,13.58207099
SMI_DUR,2023-02-11,41,26,33.5,0,0.315823372,15,24.76355115,5,-3.333333333,0.833333333,0,0.175457429,8.333333333,13.75752842
SMI_DUR,2023-02-12,33,21,27,0,0,15,24.76355115,0.555555556,-6.111111111,-2.777777778,0,0,8.333333333,13.75752842
SMI_DUR,2023-02-13,47,22,34.5,0,1.991754557,15,26.75530571,8.333333333,-5.555555556,1.388888889,0,1.10653031,8.333333333,14.86405873
SMI_DUR,2023-02-14,51,23,37,0,3.504172484,15,30.2594782,10.55555556,-5,2.777777778,0,1.946762491,8.333333333,16.81082122
SMI_DUR,2023-02-15,49,31,40,1,3.383953161,16,33.64343136,9.444444444,-0.555555556,4.444444444,0.555555556,1.879973978,8.888888889,18.6907952
SMI_DUR,2023-02-16,66,40,53,14,14,30,47.64343136,18.88888889,4.444444444,11.66666667,7.777777778,7.777777778,16.66666667,26.46857298
SMI_DUR,2023-02-17,51,36,43.5,4.5,5.08304299,34.5,52.72647435,10.55555556,2.222222222,6.388888889,2.5,2.823912772,19.16666667,29.29248575
SMI_DUR,2023-02-18,39,16,27.5,0,0.002916483,34.5,52.72939083,3.888888889,-8.888888889,-2.5,0,0.001620269,19.16666667,29.29410602
SMI_DUR,2023-02-19,41,18,29.5,0,0.25508258,34.5,52.98447341,5,-7.777777778,-1.388888889,0,0.141712544,19.16666667,29.43581856
SMI_DUR,2023-02-20,49,30,39.5,0.5,3.279669087,35,56.2641425,9.444444444,-1.111111111,4.166666667,0.277777778,1.822038382,19.44444444,31.25785694
SMI_DUR,2023-02-21,46,24,35,0,1.73746016,35,58.00160266,7.777777778,-4.444444444,1.666666667,0,0.965255644,19.44444444,32.22311259
SMI_DUR,2023-02-22,44,26,35,0,1.154290992,35,59.15589365,6.666666667,-3.333333333,1.666666667,0,0.641272773,19.44444444,32.86438536
SMI_DUR,2023-02-23,33,28,30.5,0,0,35,59.15589365,0.555555556,-2.222222222,-0.833333333,0,0,19.44444444,32.86438536
SMI_DUR,2023-02-24,33,21,27,0,0,35,59.15589365,0.555555556,-6.111111111,-2.777777778,0,0,19.44444444,32.86438536
SMI_DUR,2023-02-25,22,10,16,0,0,35,59.15589365,-5.555555556,-12.22222222,-8.888888889,0,0,19.44444444,32.86438536
SMI_DUR,2023-02-26,24,10,17,0,0,35,59.15589365,-4.444444444,-12.22222222,-8.333333333,0,0,19.44444444,32.86438536
SMI_DUR,2023-02-27,37,18,27.5,0,0,35,59.15589365,2.777777778,-7.777777778,-2.5,0,0,19.44444444,32.86438536
SMI_DUR,2023-02-28,34,18,26,0,0,35,59.15589365,1.111111111,-7.777777778,-3.333333333,0,0,19.44444444,32.86438536
SMI_DUR,2023-03-01,35,24,29.5,0,0,35,59.15589365,1.666666667,-4.444444444,-1.388888889,0,0,19.44444444,32.86438536
SMI_DUR,2023-03-02,37,25,31,0,0,35,59.15589365,2.777777778,-3.888888889,-0.555555556,0,0,19.44444444,32.86438536
SMI_DUR,2023-03-03,36,22,29,0,0,35,59.15589365,2.222222222,-5.555555556,-1.666666667,0,0,19.44444444,32.86438536
SMI_DUR,2023-03-04,40,23,31.5,0,0.105507167,35,59.26140082,4.444444444,-5,-0.277777778,0,0.058615093,19.44444444,32.92300045
SMI_DUR,2023-03-05,36,30,33,0,0,35,59.26140082,2.222222222,-1.111111111,0.555555556,0,0,19.44444444,32.92300045
SMI_DUR,2023-03-06,39,29,34,0,0.001268036,35,59.26266885,3.888888889,-1.666666667,1.111111111,0,0.000704465,19.44444444,32.92370492
SMI_DUR,2023-03-07,39,26,32.5,0,0.001648447,35,59.2643173,3.888888889,-3.333333333,0.277777778,0,0.000915804,19.44444444,32.92462072
SMI_DUR,2023-03-08,33,25,29,0,0,35,59.2643173,0.555555556,-3.888888889,-1.666666667,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-09,30,22,26,0,0,35,59.2643173,-1.111111111,-5.555555556,-3.333333333,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-10,32,19,25.5,0,0,35,59.2643173,0,-7.222222222,-3.611111111,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-11,38,21,29.5,0,0,35,59.2643173,3.333333333,-6.111111111,-1.388888889,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-12,32,15,23.5,0,0,35,59.2643173,0,-9.444444444,-4.722222222,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-13,38,18,28,0,0,35,59.2643173,3.333333333,-7.777777778,-2.222222222,0,0,19.44444444,32.92462072
SMI_DUR,2023-03-14,39,30,34.5,0,0.001141233,35,59.26545853,3.888888889,-1.111111111,1.388888889,0,0.000634018,19.44444444,32.92525474
SMI_DUR,2023-03-15,31,24,27.5,0,0,35,59.26545853,-0.555555556,-4.444444444,-2.5,0,0,19.44444444,32.92525474
SMI_DUR,2023-03-16,35,23,29,0,0,35,59.26545853,1.666666667,-5,-1.666666667,0,0,19.44444444,32.92525474
SMI_DUR,2023-03-17,49,31,40,1,3.383953161,36,62.64941169,9.444444444,-0.555555556,4.444444444,0.555555556,1.879973978,20,34.80522872
SMI_DUR,2023-03-18,46,33,39.5,0.5,2.326191168,36.5,64.97560286,7.777777778,0.555555556,4.166666667,0.277777778,1.292328427,20.27777778,36.09755715
SMI_DUR,2023-03-19,39,21,30,0,0.002282465,36.5,64.97788533,3.888888889,-6.111111111,-1.111111111,0,0.001268036,20.27777778,36.09882518
SMI_DUR,2023-03-20,32,21,26.5,0,0,36.5,64.97788533,0,-6.111111111,-3.055555556,0,0,20.27777778,36.09882518
SMI_DUR,2023-03-21,48,27,37.5,0,2.628129363,36.5,67.60601469,8.888888889,-2.777777778,3.055555556,0,1.460071868,20.27777778,37.55889705
SMI_DUR,2023-03-22,52,29,40.5,1.5,4.443619584,38,72.04963427,11.11111111,-1.666666667,4.722222222,0.833333333,2.468677547,21.11111111,40.0275746
SMI_DUR,2023-03-23,58,33,45.5,6.5,7.782359692,44.5,79.83199397,14.44444444,0.555555556,7.5,3.611111111,4.323533162,24.72222222,44.35110776
SMI_DUR,2023-03-24,53,31,42,3,5.134294629,47.5,84.9662886,11.66666667,-0.555555556,5.555555556,1.666666667,2.852385905,26.38888889,47.20349366
SMI_DUR,2023-03-25,43,28,35.5,0,0.903682487,47.5,85.86997108,6.111111111,-2.222222222,1.944444444,0,0.502045826,26.38888889,47.70553949
SMI_DUR,2023-03-26,42,34,38,0,0.813905606,47.5,86.68387669,5.555555556,1.111111111,3.333333333,0,0.452169781,26.38888889,48.15770927
SMI_DUR,2023-03-27,50,27,38.5,0,3.415882573,47.5,90.09975926,10,-2.777777778,3.611111111,0,1.89771254,26.38888889,50.05542181
SMI_DUR,2023-03-28,46,29,37.5,0,1.999267411,47.5,92.09902667,7.777777778,-1.666666667,3.055555556,0,1.110704117,26.38888889,51.16612593
SMI_DUR,2023-03-29,44,27,35.5,0,1.189914227,47.5,93.2889409,6.666666667,-2.777777778,1.944444444,0,0.661063459,26.38888889,51.82718939
SMI_DUR,2023-03-30,52,23,37.5,0,3.892565484,47.5,97.18150638,11.11111111,-5,3.055555556,0,2.16253638,26.38888889,53.98972577
SMI_DUR,2023-03-31,35,23,29,0,0,47.5,97.18150638,1.666666667,-5,-1.666666667,0,0,26.38888889,53.98972577
SMI_DUR,2023-04-01,53,31,42,3,5.134294629,50.5,102.315801,11.66666667,-0.555555556,5.555555556,1.666666667,2.852385905,28.05555556,56.84211167
SMI_DUR,2023-04-02,70,25,47.5,8.5,11.93328806,59,114.2490891,21.11111111,-3.888888889,8.611111111,4.722222222,6.629604477,32.77777778,63.47171615
SMI_DUR,2023-04-03,37,25,31,0,0,59,114.2490891,2.777777778,-3.888888889,-0.555555556,0,0,32.77777778,63.47171615
SMI_DUR,2023-04-04,66,38,52,13,13.08383407,72,127.3329231,18.88888889,3.333333333,11.11111111,7.222222222,7.268796706,40,70.74051286
SMI_DUR,2023-04-05,54,43,48.5,9.5,9.5,81.5,136.8329231,12.22222222,6.111111111,9.166666667,5.277777778,5.277777778,45.27777778,76.01829063
SMI_DUR,2023-04-06,71,47,59,20,20,101.5,156.8329231,21.66666667,8.333333333,15,11.11111111,11.11111111,56.38888889,87.12940175
SMI_DUR,2023-04-07,59,37,48,9,9.260741916,110.5,166.0936651,15,2.777777778,8.888888889,5,5.14485662,61.38888889,92.27425837
SMI_DUR,2023-04-08,42,25,33.5,0,0.546561622,110.5,166.6402267,5.555555556,-3.888888889,0.833333333,0,0.303645346,61.38888889,92.57790371
SMI_DUR,2023-04-09,48,26,37,0,2.561249713,110.5,169.2014764,8.888888889,-3.333333333,2.777777778,0,1.422916507,61.38888889,94.00082022
SMI_DUR,2023-04-10,53,29,41,2,4.874858511,112.5,174.0763349,11.66666667,-1.666666667,5,1.111111111,2.708254728,62.5,96.70907495
SMI_DUR,2023-04-11,66,37,51.5,12.5,12.72776922,125,186.8041041,18.88888889,2.777777778,10.83333333,6.944444444,7.070982898,69.44444444,103.7800578
SMI_DUR,2023-04-12,72,50,61,22,22,147,208.8041041,22.22222222,10,16.11111111,12.22222222,12.22222222,81.66666667,116.0022801
SMI_DUR,2023-04-13,78,53,65.5,26.5,26.5,173.5,235.3041041,25.55555556,11.66666667,18.61111111,14.72222222,14.72222222,96.38888889,130.7245023
SMI_DUR,2023-04-14,85,52,68.5,29.5,29.5,203,264.8041041,29.44444444,11.11111111,20.27777778,16.38888889,16.38888889,112.7777778,147.1133912
SMI_DUR,2023-04-15,85,53,69,30,30,233,294.8041041,29.44444444,11.66666667,20.55555556,16.66666667,16.66666667,129.4444444,163.7800578
SMI_DUR,2023-04-16,86,55,70.5,31.5,31.5,264.5,326.3041041,30,12.77777778,21.38888889,17.5,17.5,146.9444444,181.2800578
SMI_DUR,2023-04-17,81,45,63,24,24,288.5,350.3041041,27.22222222,7.222222222,17.22222222,13.33333333,13.33333333,160.2777778,194.6133912
SMI_DUR,2023-04-18,56,39,47.5,8.5,8.5,297,358.8041041,13.33333333,3.888888889,8.611111111,4.722222222,4.722222222,165,199.3356134
SMI_DUR,2023-04-19,45,34,39.5,0.5,2.008835339,297.5,360.8129395,7.222222222,1.111111111,4.166666667,0.277777778,1.116019633,165.2777778,200.451633
SMI_DUR,2023-04-20,42,33,37.5,0,0.763501927,297.5,361.5764414,5.555555556,0.555555556,3.055555556,0,0.424167737,165.2777778,200.8758008
SMI_DUR,2023-04-21,60,37,48.5,9.5,9.75508258,307,371.331524,15.55555556,2.777777778,9.166666667,5.277777778,5.419490322,170.5555556,206.2952911
SMI_DUR,2023-04-22,86,51,68.5,29.5,29.5,336.5,400.831524,30,10.55555556,20.27777778,16.38888889,16.38888889,186.9444444,222.68418
SMI_DUR,2023-04-23,74,45,59.5,20.5,20.5,357,421.331524,23.33333333,7.222222222,15.27777778,11.38888889,11.38888889,198.3333333,234.0730689
SMI_DUR,2023-04-24,54,38,46,7,7.108609574,364,428.4401335,12.22222222,3.333333333,7.777777778,3.888888889,3.949227541,202.2222222,238.0222964
SMI_DUR,2023-04-25,51,35,43,4,4.873438959,368,433.3135725,10.55555556,1.666666667,6.111111111,2.222222222,2.707466089,204.4444444,240.7297625
SMI_DUR,2023-04-26,51,34,42.5,3.5,4.689914227,371.5,438.0034867,10.55555556,1.111111111,5.833333333,1.944444444,2.605507904,206.3888889,243.3352704
SMI_DUR,2023-04-27,52,33,42.5,3.5,4.983231204,375,442.9867179,11.11111111,0.555555556,5.833333333,1.944444444,2.76846178,208.3333333,246.1037322
SMI_DUR,2023-04-28,60,42,51,12,12,387,454.9867179,15.55555556,5.555555556,10.55555556,6.666666667,6.666666667,215,252.7703989
SMI_DUR,2023-04-29,65,44,54.5,15.5,15.5,402.5,470.4867179,18.33333333,6.666666667,12.5,8.611111111,8.611111111,223.6111111,261.38151
SMI_DUR,2023-04-30,53,44,48.5,9.5,9.5,412,479.9867179,11.66666667,6.666666667,9.166666667,5.277777778,5.277777778,228.8888889,266.6592877
SMI_DUR,2023-05-01,54,43,48.5,9.5,9.5,421.5,489.4867179,12.22222222,6.111111111,9.166666667,5.277777778,5.277777778,234.1666667,271.9370655
SMI_DUR,2023-05-02,55,41,48,9,9,430.5,498.4867179,12.77777778,5,8.888888889,5,5,239.1666667,276.9370655
SMI_DUR,2023-05-03,51,39,45,6,6,436.5,504.4867179,10.55555556,3.888888889,7.222222222,3.333333333,3.333333333,242.5,280.2703989
SMI_DUR,2023-05-04,47,39,43,4,4,440.5,508.4867179,8.333333333,3.888888889,6.111111111,2.222222222,2.222222222,244.7222222,282.4926211
SMI_DUR,2023-05-05,54,42,48,9,9,449.5,517.4867179,12.22222222,5.555555556,8.888888889,5,5,249.7222222,287.4926211
SMI_DUR,2023-05-06,61,38,49.5,10.5,10.59159448,460,528.0783124,16.11111111,3.333333333,9.722222222,5.833333333,5.884219156,255.5555556,293.3768402
SMI_DUR,2023-05-07,68,41,54.5,15.5,15.5,475.5,543.5783124,20,5,12.5,8.611111111,8.611111111,264.1666667,301.9879513
SMI_DUR,2023-05-08,74,46,60,21,21,496.5,564.5783124,23.33333333,7.777777778,15.55555556,11.66666667,11.66666667,275.8333333,313.654618
SMI_DUR,2023-05-09,64,40,52,13,13,509.5,577.5783124,17.77777778,4.444444444,11.11111111,7.222222222,7.222222222,283.0555556,320.8768402
SMI_DUR,2023-05-10,62,39,50.5,11.5,11.5,521,589.0783124,16.66666667,3.888888889,10.27777778,6.388888889,6.388888889,289.4444444,327.2657291
SMI_DUR,2023-05-11,68,44,56,17,17,538,606.0783124,20,6.666666667,13.33333333,9.444444444,9.444444444,298.8888889,336.7101736
SMI_DUR,2023-05-12,77,53,65,26,26,564,632.0783124,25,11.66666667,18.33333333,14.44444444,14.44444444,313.3333333,351.154618
SMI_DUR,2023-05-13,81,55,68,29,29,593,661.0783124,27.22222222,12.77777778,20,16.11111111,16.11111111,329.4444444,367.2657291
SMI_DUR,2023-05-14,73,43,58,19,19,612,680.0783124,22.77777778,6.111111111,14.44444444,10.55555556,10.55555556,340,377.8212847
SMI_DUR,2023-05-15,60,38,49,10,10.09348481,622,690.1717972,15.55555556,3.333333333,9.444444444,5.555555556,5.607491561,345.5555556,383.4287762
SMI_DUR,2023-05-16,71,47,59,20,20,642,710.1717972,21.66666667,8.333333333,15,11.11111111,11.11111111,356.6666667,394.5398873
