,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year
2098,2210.0,STA_COL,2023-04-26,18.0,9.0,9.0,0.0,720.0,532.0,188.0,0.025,0.047872340425531915,0.016917293233082706,0.03888888888888889,18.0,17,2023
2076,2232.0,MIL_YOD,2023-04-27,46.0,36.0,10.0,0.0,501.0,299.0,202.0,0.09181636726546906,0.04950495049504951,0.12040133779264214,0.7285429141716567,46.0,17,2023
2078,2234.0,MIL_CHA,2023-04-27,49.0,33.0,16.0,0.0,277.0,157.0,120.0,0.17689530685920576,0.13333333333333333,0.21019108280254778,0.6967509025270757,49.0,17,2023
2080,2236.0,MIL_MCC,2023-04-27,133.0,72.0,61.0,0.0,439.0,240.0,199.0,0.30296127562642367,0.3065326633165829,0.3,0.4396355353075171,133.0,17,2023
2082,2254.0,DEG_PER_STRIP,2023-04-27,46.0,30.0,16.0,0.0,190.0,106.0,84.0,0.24210526315789474,0.19047619047619047,0.2830188679245283,0.32105263157894737,46.0,17,2023
2084,2256.0,DEG_VIL,2023-04-27,107.0,60.0,47.0,2.0,836.0,460.0,376.0,0.12799043062200957,0.125,0.13043478260869565,0.1507177033492823,109.0,17,2023
2092,2264.0,DEG_YOU_BOCES,2023-04-27,90.0,56.0,34.0,4.0,639.0,344.0,295.0,0.14084507042253522,0.1152542372881356,0.16279069767441862,0.3755868544600939,94.0,17,2023
2088,2260.0,DEG_YOU_OSHEA,2023-04-27,47.0,30.0,17.0,1.0,610.0,262.0,348.0,0.07704918032786885,0.04885057471264368,0.11450381679389313,0.11147540983606558,48.0,17,2023
2090,2262.0,DEG_DIE_SWC,2023-04-27,28.0,13.0,15.0,0.0,223.0,110.0,113.0,0.12556053811659193,0.13274336283185842,0.11818181818181818,0.2959641255605381,28.0,17,2023
2094,2266.0,DEG_DIE_HILL,2023-04-27,115.0,94.0,21.0,0.0,1157.0,731.0,426.0,0.09939498703543648,0.04929577464788732,0.12859097127222982,0.13223854796888507,115.0,17,2023
2096,2268.0,DEG_FOU_WOOD,2023-04-27,61.0,37.0,24.0,0.0,436.0,235.0,201.0,0.13990825688073394,0.11940298507462686,0.1574468085106383,0.27522935779816515,61.0,17,2023
2086,2258.0,DEG_YOU_JONES,2023-04-27,147.0,63.0,84.0,4.0,1097.0,521.0,576.0,0.1340018231540565,0.14583333333333334,0.12092130518234165,0.15861440291704648,151.0,17,2023
2060,2306.0,WIS_HIG,2023-04-28,29.0,23.0,6.0,0.0,160.0,98.0,62.0,0.18125,0.0967741935483871,0.23469387755102042,0.2,29.0,17,2023
2058,2296.0,SEA_HOO,2023-04-28,43.0,37.0,6.0,0.0,2273.0,1338.0,935.0,0.01891772987241531,0.006417112299465241,0.02765321375186846,0.03607567091948966,43.0,17,2023
2062,2308.0,WIS_MEG,2023-04-28,92.0,57.0,35.0,14.0,251.0,124.0,127.0,0.3665338645418327,0.2755905511811024,0.4596774193548387,0.5697211155378487,106.0,17,2023
2071,6640.0,ONE_ADO,2023-04-28,75.0,31.0,44.0,0.0,614.0,344.0,270.0,0.12214983713355049,0.16296296296296298,0.09011627906976744,0.12214983713355049,75.0,17,2023
2066,2312.0,WIS_COO,2023-04-28,11.0,9.0,2.0,0.0,1367.0,880.0,487.0,0.008046817849305048,0.004106776180698152,0.010227272727272727,0.027066569129480612,11.0,17,2023
2068,2314.0,WIS_COO_2,2023-04-28,10.0,6.0,4.0,0.0,295.0,206.0,89.0,0.03389830508474576,0.0449438202247191,0.02912621359223301,0.03728813559322034,10.0,17,2023
2069,6626.0,ONE_TER,2023-04-28,34.0,22.0,12.0,0.0,495.0,259.0,236.0,0.06868686868686869,0.05084745762711865,0.08494208494208494,0.06868686868686869,34.0,17,2023
2064,2310.0,WIS_KEN,2023-04-28,83.0,73.0,10.0,0.0,448.0,296.0,152.0,0.18526785714285715,0.06578947368421052,0.24662162162162163,0.2767857142857143,83.0,17,2023
2040,2342.0,KAT_BAR,2023-04-30,297.0,68.0,229.0,0.0,769.0,226.0,543.0,0.3862158647594278,0.42173112338858193,0.3008849557522124,0.5786736020806242,297.0,17,2023
2042,2344.0,KAT_HAB_2,2023-04-30,80.0,56.0,24.0,0.0,516.0,324.0,192.0,0.15503875968992248,0.125,0.1728395061728395,0.42441860465116277,80.0,17,2023
2044,2346.0,KAT_TEE,2023-04-30,22.0,11.0,11.0,3.0,173.0,78.0,95.0,0.12716763005780346,0.11578947368421053,0.14102564102564102,0.43930635838150284,25.0,17,2023
2046,2348.0,KAT_TEE_2,2023-04-30,170.0,73.0,97.0,1.0,445.0,211.0,234.0,0.38202247191011235,0.41452991452991456,0.3459715639810427,0.4314606741573034,171.0,17,2023
2050,2352.0,KAT_JEF,2023-04-30,37.0,17.0,20.0,2.0,109.0,62.0,47.0,0.3394495412844037,0.425531914893617,0.27419354838709675,0.3669724770642202,39.0,17,2023
2052,2354.0,KAT_HAB,2023-04-30,38.0,31.0,7.0,2.0,242.0,139.0,103.0,0.15702479338842976,0.06796116504854369,0.22302158273381295,0.24793388429752067,40.0,17,2023
2054,2356.0,KAT_SAU,2023-04-30,24.0,12.0,12.0,0.0,273.0,142.0,131.0,0.08791208791208792,0.0916030534351145,0.08450704225352113,0.7545787545787546,24.0,17,2023
2056,2358.0,KAT_SAU_2,2023-04-30,44.0,14.0,30.0,0.0,302.0,107.0,195.0,0.1456953642384106,0.15384615384615385,0.1308411214953271,0.5562913907284768,44.0,17,2023
2048,2350.0,KAT_JEF_2,2023-04-30,11.0,6.0,5.0,2.0,109.0,60.0,49.0,0.10091743119266056,0.10204081632653061,0.1,0.1559633027522936,13.0,17,2023
2022,2280.0,SMI_KEL,2023-05-01,3.0,1.0,2.0,0.0,328.0,147.0,181.0,0.009146341463414634,0.011049723756906077,0.006802721088435374,0.18902439024390244,3.0,18,2023
2016,2274.0,SMI_COB,2023-05-01,21.0,18.0,3.0,0.0,245.0,187.0,58.0,0.08571428571428572,0.05172413793103448,0.0962566844919786,0.6408163265306123,21.0,18,2023
2018,2276.0,SMI_HOL,2023-05-01,8.0,4.0,4.0,0.0,352.0,226.0,126.0,0.022727272727272728,0.031746031746031744,0.017699115044247787,0.42045454545454547,8.0,18,2023
2020,2278.0,SMI_DOU,2023-05-01,10.0,3.0,7.0,0.0,114.0,52.0,62.0,0.08771929824561403,0.11290322580645161,0.057692307692307696,0.48245614035087714,10.0,18,2023
2024,2282.0,SMI_CRO,2023-05-01,10.0,3.0,7.0,0.0,188.0,105.0,83.0,0.05319148936170213,0.08433734939759036,0.02857142857142857,0.8617021276595745,10.0,18,2023
2036,2298.0,GAB_ALL,2023-05-01,165.0,122.0,43.0,0.0,1143.0,822.0,321.0,0.14435695538057744,0.13395638629283488,0.14841849148418493,0.30971128608923887,165.0,18,2023
2028,2286.0,SMI_JOH,2023-05-01,18.0,14.0,4.0,0.0,497.0,258.0,239.0,0.03621730382293763,0.016736401673640166,0.05426356589147287,0.35010060362173034,18.0,18,2023
2030,2288.0,SMI_MCC,2023-05-01,43.0,22.0,21.0,0.0,264.0,138.0,126.0,0.16287878787878787,0.16666666666666666,0.15942028985507245,0.38636363636363635,43.0,18,2023
2032,2290.0,LET_TAB,2023-05-01,95.0,48.0,47.0,0.0,465.0,281.0,184.0,0.20430107526881722,0.2554347826086957,0.1708185053380783,0.46021505376344085,95.0,18,2023
2034,2292.0,LET_NOB,2023-05-01,22.0,15.0,7.0,0.0,977.0,669.0,308.0,0.022517911975435005,0.022727272727272728,0.02242152466367713,0.06141248720573183,22.0,18,2023
2038,2304.0,GAB_STE,2023-05-01,66.0,16.0,50.0,2.0,729.0,414.0,315.0,0.09053497942386832,0.15873015873015872,0.03864734299516908,0.2770919067215364,68.0,18,2023
2026,2284.0,SMI_CAN,2023-05-01,117.0,21.0,96.0,2.0,657.0,260.0,397.0,0.1780821917808219,0.24181360201511334,0.08076923076923077,0.4596651445966514,119.0,18,2023
1998,2316.0,POV_DUN,2023-05-02,22.0,12.0,10.0,0.0,275.0,185.0,90.0,0.08,0.1111111111111111,0.06486486486486487,0.7418181818181818,22.0,18,2023
2001,2319.0,DIP_FLE,2023-05-02,60.0,34.0,26.0,1.0,1556.0,780.0,776.0,0.038560411311053984,0.03350515463917526,0.04358974358974359,0.42223650385604117,61.0,18,2023
2004,2322.0,DIP_PAT,2023-05-02,66.0,16.0,50.0,2.0,1602.0,817.0,785.0,0.04119850187265917,0.06369426751592357,0.019583843329253364,0.19101123595505617,68.0,18,2023
2000,2318.0,DIP_CUR,2023-05-02,187.0,94.0,93.0,1.0,1308.0,655.0,653.0,0.14296636085626913,0.14241960183767227,0.1435114503816794,0.36162079510703365,188.0,18,2023
2008,2326.0,SMI_JOH_2,2023-05-02,10.0,5.0,5.0,1.0,302.0,184.0,118.0,0.033112582781456956,0.0423728813559322,0.02717391304347826,0.6026490066225165,11.0,18,2023
2010,2328.0,SMI_HOF,2023-05-02,78.0,42.0,36.0,6.0,444.0,244.0,200.0,0.17567567567567569,0.18,0.1721311475409836,0.6351351351351351,84.0,18,2023
2012,2330.0,SMI_DUR,2023-05-02,167.0,38.0,129.0,0.0,1550.0,602.0,948.0,0.10774193548387097,0.1360759493670886,0.06312292358803986,0.5483870967741935,167.0,18,2023
2014,2384.0,ZUE_REE,2023-05-02,134.0,55.0,79.0,7.0,2497.0,1359.0,1138.0,0.05366439727673208,0.06942003514938488,0.04047093451066961,0.11013215859030837,141.0,18,2023
2006,2324.0,SMI_LAT,2023-05-02,126.0,56.0,70.0,1.0,521.0,197.0,324.0,0.2418426103646833,0.21604938271604937,0.28426395939086296,0.44529750479846447,127.0,18,2023
1996,2426.0,WIS_COO_2,2023-05-03,31.0,23.0,8.0,0.0,295.0,206.0,89.0,0.10508474576271186,0.0898876404494382,0.11165048543689321,0.1423728813559322,31.0,18,2023
1994,2424.0,WIS_COO,2023-05-03,11.0,9.0,2.0,0.0,1367.0,880.0,487.0,0.008046817849305048,0.004106776180698152,0.010227272727272727,0.03511338697878566,11.0,18,2023
1992,2340.0,STA_WIL,2023-05-03,61.0,47.0,14.0,24.0,281.0,230.0,51.0,0.21708185053380782,0.27450980392156865,0.20434782608695654,0.5480427046263345,85.0,18,2023
1990,2338.0,STA_COL,2023-05-03,25.0,14.0,11.0,4.0,720.0,532.0,188.0,0.034722222222222224,0.05851063829787234,0.02631578947368421,0.07361111111111111,29.0,18,2023
1988,2336.0,STA_SWE,2023-05-03,24.0,19.0,5.0,9.0,366.0,297.0,69.0,0.06557377049180328,0.07246376811594203,0.06397306397306397,0.1448087431693989,33.0,18,2023
1986,2334.0,STA_HEM_2,2023-05-03,76.0,56.0,20.0,2.0,891.0,516.0,375.0,0.08529741863075196,0.05333333333333334,0.10852713178294573,0.3097643097643098,78.0,18,2023
1984,2332.0,STA_HEM,2023-05-03,101.0,28.0,73.0,3.0,1309.0,715.0,594.0,0.07715813598166539,0.12289562289562289,0.039160839160839164,0.19404125286478227,104.0,18,2023
1966,2364.0,DEG_DIE_SWC,2023-05-04,22.0,9.0,13.0,1.0,223.0,110.0,113.0,0.09865470852017937,0.11504424778761062,0.08181818181818182,0.39461883408071746,23.0,18,2023
1962,2360.0,DEG_YOU_BOCES,2023-05-04,74.0,50.0,24.0,1.0,639.0,344.0,295.0,0.11580594679186229,0.08135593220338982,0.14534883720930233,0.49139280125195617,75.0,18,2023
1964,2362.0,DEG_PER_STRIP,2023-05-04,37.0,16.0,21.0,2.0,190.0,106.0,84.0,0.19473684210526315,0.25,0.1509433962264151,0.5157894736842106,39.0,18,2023
1968,2366.0,DEG_YOU_OSHEA,2023-05-04,115.0,41.0,74.0,3.0,610.0,262.0,348.0,0.1885245901639344,0.21264367816091953,0.15648854961832062,0.3,118.0,18,2023
1977,2700.0,MIL_MCC,2023-05-04,26.0,10.0,16.0,12.0,439.0,240.0,199.0,0.05922551252847381,0.08040201005025126,0.041666666666666664,0.49886104783599083,38.0,18,2023
1972,2370.0,DEG_YOU_JONES,2023-05-04,196.0,77.0,119.0,13.0,1097.0,521.0,576.0,0.17866909753874202,0.2065972222222222,0.14779270633397312,0.3372835004557885,209.0,18,2023
1976,2374.0,DEG_DIE_HILL,2023-05-04,324.0,176.0,148.0,53.0,1157.0,731.0,426.0,0.28003457216940364,0.3474178403755869,0.24076607387140903,0.4122731201382887,377.0,18,2023
1979,2702.0,MIL_CHA,2023-05-04,24.0,12.0,12.0,3.0,277.0,157.0,120.0,0.08664259927797834,0.1,0.07643312101910828,0.7833935018050541,27.0,18,2023
1981,2704.0,MIL_YOD,2023-05-04,12.0,9.0,3.0,0.0,501.0,299.0,202.0,0.023952095808383235,0.01485148514851485,0.030100334448160536,0.7524950099800399,12.0,18,2023
1970,2368.0,DEG_VIL,2023-05-04,304.0,157.0,147.0,0.0,836.0,460.0,376.0,0.36363636363636365,0.39095744680851063,0.34130434782608693,0.5143540669856459,304.0,18,2023
1959,2618.0,WIS_HIG,2023-05-05,21.0,14.0,7.0,0.0,160.0,98.0,62.0,0.13125,0.11290322580645161,0.14285714285714285,0.33125,21.0,18,2023
1958,2554.0,SEA_HOO,2023-05-05,68.0,38.0,30.0,7.0,2273.0,1338.0,935.0,0.029916410030796304,0.03208556149732621,0.028400597907324365,0.06599208095028597,75.0,18,2023
1956,2422.0,WIS_KEN,2023-05-05,78.0,69.0,9.0,3.0,448.0,296.0,152.0,0.17410714285714285,0.05921052631578947,0.23310810810810811,0.45089285714285715,81.0,18,2023
1954,2420.0,WIS_MEG,2023-05-05,66.0,34.0,32.0,13.0,251.0,124.0,127.0,0.26294820717131473,0.25196850393700787,0.27419354838709675,0.8326693227091634,79.0,18,2023
1919,2403.0,KAT_SAU,2023-05-08,31.0,9.0,22.0,0.0,273.0,142.0,131.0,0.11355311355311355,0.16793893129770993,0.06338028169014084,0.8681318681318682,31.0,19,2023
1918,2402.0,KAT_TEE_2,2023-05-08,58.0,22.0,36.0,2.0,445.0,211.0,234.0,0.1303370786516854,0.15384615384615385,0.10426540284360189,0.5617977528089888,60.0,19,2023
1916,2400.0,KAT_TEE,2023-05-08,23.0,14.0,9.0,0.0,173.0,78.0,95.0,0.1329479768786127,0.09473684210526316,0.1794871794871795,0.5722543352601155,23.0,19,2023
1914,2398.0,KAT_JEF_2,2023-05-08,7.0,4.0,3.0,0.0,109.0,60.0,49.0,0.06422018348623854,0.061224489795918366,0.06666666666666667,0.22018348623853212,7.0,19,2023
1912,2396.0,KAT_JEF,2023-05-08,28.0,19.0,9.0,2.0,109.0,62.0,47.0,0.25688073394495414,0.19148936170212766,0.3064516129032258,0.6238532110091743,30.0,19,2023
1904,2388.0,LET_TAB,2023-05-08,26.0,17.0,9.0,0.0,465.0,281.0,184.0,0.05591397849462366,0.04891304347826087,0.060498220640569395,0.5161290322580645,26.0,19,2023
1908,2392.0,KAT_HAB,2023-05-08,20.0,13.0,7.0,1.0,242.0,139.0,103.0,0.08264462809917356,0.06796116504854369,0.09352517985611511,0.3305785123966942,21.0,19,2023
1906,2390.0,KAT_BAR,2023-05-08,191.0,25.0,166.0,0.0,769.0,226.0,543.0,0.2483745123537061,0.30570902394106814,0.11061946902654868,0.8270481144343302,191.0,19,2023
1902,2386.0,LET_NOB,2023-05-08,87.0,65.0,22.0,2.0,977.0,669.0,308.0,0.08904810644831115,0.07142857142857142,0.09715994020926756,0.150460593654043,89.0,19,2023
1922,2406.0,KAT_SAU_2,2023-05-08,111.0,31.0,80.0,2.0,302.0,107.0,195.0,0.3675496688741722,0.41025641025641024,0.2897196261682243,0.923841059602649,113.0,19,2023
1910,2394.0,KAT_HAB_2,2023-05-08,49.0,30.0,19.0,1.0,516.0,324.0,192.0,0.09496124031007752,0.09895833333333333,0.09259259259259259,0.5193798449612403,50.0,19,2023
1924,2408.0,STA_COL,2023-05-08,80.0,41.0,39.0,26.0,720.0,532.0,188.0,0.1111111111111111,0.2074468085106383,0.07706766917293233,0.18472222222222223,106.0,19,2023
1936,2464.0,GAB_STE,2023-05-08,18.0,10.0,8.0,0.0,729.0,414.0,315.0,0.024691358024691357,0.025396825396825397,0.024154589371980676,0.30178326474622774,18.0,19,2023
1928,2412.0,STA_HEM_2,2023-05-08,39.0,22.0,17.0,3.0,891.0,516.0,375.0,0.04377104377104377,0.04533333333333334,0.04263565891472868,0.35353535353535354,42.0,19,2023
1949,6668.0,ONE_STA,2023-05-08,239.0,60.0,179.0,4.0,1683.0,826.0,857.0,0.14200831847890671,0.2088681446907818,0.07263922518159806,0.14200831847890671,243.0,19,2023
1947,6628.0,ONE_TER,2023-05-08,55.0,29.0,26.0,3.0,495.0,259.0,236.0,0.1111111111111111,0.11016949152542373,0.11196911196911197,0.1797979797979798,58.0,19,2023
1946,2548.0,SMI_JOH_2,2023-05-08,2.0,2.0,0.0,0.0,302.0,184.0,118.0,0.006622516556291391,0.0,0.010869565217391304,0.609271523178808,2.0,19,2023
1942,2536.0,SMI_DUR,2023-05-08,47.0,17.0,30.0,0.0,1550.0,602.0,948.0,0.03032258064516129,0.03164556962025317,0.02823920265780731,0.5787096774193549,47.0,19,2023
1940,2530.0,SMI_LAT,2023-05-08,163.0,20.0,143.0,0.0,521.0,197.0,324.0,0.31285988483685223,0.44135802469135804,0.10152284263959391,0.7581573896353166,163.0,19,2023
1944,2542.0,SMI_JOH,2023-05-08,5.0,2.0,3.0,0.0,497.0,258.0,239.0,0.01006036217303823,0.012552301255230125,0.007751937984496124,0.3601609657947686,5.0,19,2023
1952,7386.0,ONE_ADO,2023-05-08,70.0,35.0,35.0,7.0,614.0,344.0,270.0,0.11400651465798045,0.12962962962962962,0.10174418604651163,0.23615635179153094,77.0,19,2023
1934,2460.0,GAB_ALL,2023-05-08,111.0,99.0,12.0,1.0,1143.0,822.0,321.0,0.09711286089238845,0.037383177570093455,0.12043795620437957,0.40682414698162733,112.0,19,2023
1932,2416.0,STA_WIL,2023-05-08,61.0,54.0,7.0,12.0,281.0,230.0,51.0,0.21708185053380782,0.13725490196078433,0.23478260869565218,0.7651245551601423,73.0,19,2023
1930,2414.0,STA_SWE,2023-05-08,143.0,122.0,21.0,3.0,366.0,297.0,69.0,0.3907103825136612,0.30434782608695654,0.4107744107744108,0.53551912568306,146.0,19,2023
1938,2524.0,SMI_HOF,2023-05-08,56.0,42.0,14.0,0.0,444.0,244.0,200.0,0.12612612612612611,0.07,0.1721311475409836,0.7612612612612613,56.0,19,2023
1926,2410.0,STA_HEM,2023-05-08,49.0,23.0,26.0,5.0,1309.0,715.0,594.0,0.0374331550802139,0.04377104377104377,0.032167832167832165,0.23147440794499619,54.0,19,2023
1886,2418.0,ZUE_REE,2023-05-09,165.0,72.0,93.0,7.0,2497.0,1359.0,1138.0,0.06607929515418502,0.08172231985940245,0.052980132450331126,0.1762114537444934,172.0,19,2023
1878,2376.0,DIP_PAT,2023-05-09,61.0,32.0,29.0,6.0,1602.0,817.0,785.0,0.038077403245942575,0.03694267515923567,0.03916768665850673,0.22908863920099876,67.0,19,2023
1880,2378.0,DIP_FLE,2023-05-09,28.0,11.0,17.0,1.0,1556.0,780.0,776.0,0.017994858611825194,0.02190721649484536,0.014102564102564103,0.4402313624678663,29.0,19,2023
1882,2380.0,DIP_CUR,2023-05-09,80.0,36.0,44.0,4.0,1308.0,655.0,653.0,0.06116207951070336,0.06738131699846861,0.0549618320610687,0.422782874617737,84.0,19,2023
1884,2382.0,POV_DUN,2023-05-09,9.0,7.0,2.0,0.0,275.0,185.0,90.0,0.03272727272727273,0.022222222222222223,0.03783783783783784,0.7745454545454545,9.0,19,2023
1888,2482.0,SMI_DOU,2023-05-09,9.0,6.0,3.0,0.0,114.0,52.0,62.0,0.07894736842105263,0.04838709677419355,0.11538461538461539,0.5614035087719298,9.0,19,2023
1892,2494.0,SMI_CRO,2023-05-09,12.0,6.0,6.0,0.0,188.0,105.0,83.0,0.06382978723404255,0.07228915662650602,0.05714285714285714,0.9255319148936171,12.0,19,2023
1894,2500.0,SMI_MCC,2023-05-09,24.0,7.0,17.0,1.0,264.0,138.0,126.0,0.09090909090909091,0.1349206349206349,0.050724637681159424,0.4772727272727273,25.0,19,2023
1896,2506.0,SMI_KEL,2023-05-09,3.0,0.0,3.0,0.0,328.0,147.0,181.0,0.009146341463414634,0.016574585635359115,0.0,0.19817073170731705,3.0,19,2023
1898,2512.0,SMI_COB,2023-05-09,14.0,10.0,4.0,0.0,245.0,187.0,58.0,0.05714285714285714,0.06896551724137931,0.053475935828877004,0.6979591836734694,14.0,19,2023
1900,2518.0,SMI_HOL,2023-05-09,19.0,7.0,12.0,0.0,352.0,226.0,126.0,0.05397727272727273,0.09523809523809523,0.030973451327433628,0.4744318181818182,19.0,19,2023
1890,2488.0,SMI_CAN,2023-05-09,50.0,11.0,39.0,1.0,657.0,260.0,397.0,0.076103500761035,0.0982367758186398,0.04230769230769231,0.5357686453576864,51.0,19,2023
1875,2612.0,WIS_COO_2,2023-05-10,18.0,10.0,8.0,0.0,295.0,206.0,89.0,0.061016949152542375,0.0898876404494382,0.04854368932038835,0.20338983050847456,18.0,19,2023
1873,2608.0,WIS_COO,2023-05-10,21.0,14.0,7.0,0.0,1367.0,880.0,487.0,0.015362106803218726,0.014373716632443531,0.015909090909090907,0.05047549378200439,21.0,19,2023
1856,2428.0,MIL_CHA,2023-05-11,36.0,29.0,7.0,4.0,277.0,157.0,120.0,0.1299638989169675,0.058333333333333334,0.18471337579617833,0.9133574007220215,40.0,19,2023
1858,2430.0,MIL_YOD,2023-05-11,4.0,2.0,2.0,1.0,501.0,299.0,202.0,0.007984031936127744,0.009900990099009901,0.006688963210702341,0.7604790419161677,5.0,19,2023
1860,2432.0,MIL_MCC,2023-05-11,21.0,15.0,6.0,4.0,439.0,240.0,199.0,0.04783599088838269,0.03015075376884422,0.0625,0.5466970387243735,25.0,19,2023
1862,2560.0,DEG_DIE_HILL,2023-05-11,149.0,116.0,33.0,3.0,1157.0,731.0,426.0,0.12878133102852204,0.07746478873239436,0.15868673050615595,0.5410544511668107,152.0,19,2023
1868,2576.0,DEG_YOU_JONES,2023-05-11,33.0,13.0,20.0,1.0,1097.0,521.0,576.0,0.0300820419325433,0.034722222222222224,0.02495201535508637,0.3673655423883318,34.0,19,2023
1866,2572.0,DEG_VIL,2023-05-11,86.0,52.0,34.0,5.0,836.0,460.0,376.0,0.10287081339712918,0.09042553191489362,0.11304347826086956,0.6172248803827751,91.0,19,2023
1870,2590.0,DEG_YOU_BOCES,2023-05-11,28.0,21.0,7.0,2.0,639.0,344.0,295.0,0.04381846635367762,0.023728813559322035,0.061046511627906974,0.5352112676056339,30.0,19,2023
1872,2596.0,DEG_YOU_OSHEA,2023-05-11,28.0,14.0,14.0,0.0,610.0,262.0,348.0,0.04590163934426229,0.040229885057471264,0.05343511450381679,0.34590163934426227,28.0,19,2023
1864,2566.0,DEG_DIE_SWC,2023-05-11,5.0,3.0,2.0,1.0,223.0,110.0,113.0,0.02242152466367713,0.017699115044247787,0.02727272727272727,0.4170403587443946,6.0,19,2023
1847,2584.0,DEG_FOU_WOOD,2023-05-12,7.0,5.0,2.0,0.0,436.0,235.0,201.0,0.016055045871559634,0.009950248756218905,0.02127659574468085,0.29128440366972475,7.0,19,2023
1849,2602.0,DEG_PER_STRIP,2023-05-12,15.0,10.0,5.0,0.0,190.0,106.0,84.0,0.07894736842105263,0.05952380952380952,0.09433962264150944,0.5947368421052631,15.0,19,2023
1853,2622.0,WIS_KEN,2023-05-12,70.0,26.0,44.0,0.0,448.0,296.0,152.0,0.15625,0.2894736842105263,0.08783783783783784,0.6071428571428572,70.0,19,2023
1851,2616.0,WIS_HIG,2023-05-12,19.0,11.0,8.0,0.0,160.0,98.0,62.0,0.11875,0.12903225806451613,0.11224489795918367,0.44999999999999996,19.0,19,2023
1850,2605.0,WIS_MEG,2023-05-12,28.0,11.0,17.0,0.0,251.0,124.0,127.0,0.11155378486055777,0.13385826771653545,0.08870967741935484,0.9442231075697212,28.0,19,2023
1795,2442.0,KAT_TEE,2023-05-15,6.0,2.0,4.0,0.0,173.0,78.0,95.0,0.03468208092485549,0.042105263157894736,0.02564102564102564,0.6069364161849711,6.0,20,2023
1797,2444.0,KAT_TEE_2,2023-05-15,20.0,11.0,9.0,0.0,445.0,211.0,234.0,0.0449438202247191,0.038461538461538464,0.052132701421800945,0.6067415730337079,20.0,20,2023
1799,2446.0,KAT_JEF,2023-05-15,0.0,0.0,0.0,0.0,109.0,62.0,47.0,0.0,0.0,0.0,0.6238532110091743,0.0,20,2023
1803,2450.0,KAT_SAU,2023-05-15,6.0,3.0,3.0,0.0,273.0,142.0,131.0,0.02197802197802198,0.022900763358778626,0.02112676056338028,0.8901098901098902,6.0,20,2023
1805,2452.0,KAT_SAU_2,2023-05-15,1.0,1.0,0.0,0.0,302.0,107.0,195.0,0.0033112582781456954,0.0,0.009345794392523364,0.9271523178807947,1.0,20,2023
1807,2454.0,KAT_HAB,2023-05-15,21.0,11.0,10.0,2.0,242.0,139.0,103.0,0.08677685950413223,0.0970873786407767,0.07913669064748201,0.41735537190082644,23.0,20,2023
1809,2456.0,KAT_HAB_2,2023-05-15,16.0,14.0,2.0,1.0,516.0,324.0,192.0,0.031007751937984496,0.010416666666666666,0.043209876543209874,0.5503875968992248,17.0,20,2023
1811,2458.0,KAT_BAR,2023-05-15,29.0,6.0,23.0,0.0,769.0,226.0,543.0,0.0377113133940182,0.0423572744014733,0.02654867256637168,0.8647594278283485,29.0,20,2023
1813,2462.0,GAB_ALL,2023-05-15,8.0,2.0,6.0,0.0,1143.0,822.0,321.0,0.00699912510936133,0.018691588785046728,0.0024330900243309003,0.4138232720909886,8.0,20,2023
1815,2466.0,GAB_STE,2023-05-15,7.0,5.0,2.0,0.0,729.0,414.0,315.0,0.009602194787379973,0.006349206349206349,0.012077294685990338,0.3113854595336077,7.0,20,2023
1817,2484.0,SMI_DOU,2023-05-15,3.0,0.0,3.0,0.0,114.0,52.0,62.0,0.02631578947368421,0.04838709677419355,0.0,0.587719298245614,3.0,20,2023
1801,2448.0,KAT_JEF_2,2023-05-15,7.0,3.0,4.0,0.0,109.0,60.0,49.0,0.06422018348623854,0.08163265306122448,0.05,0.28440366972477066,7.0,20,2023
1821,2496.0,SMI_CRO,2023-05-15,1.0,1.0,0.0,0.0,188.0,105.0,83.0,0.005319148936170213,0.0,0.009523809523809525,0.9308510638297872,1.0,20,2023
1842,6642.0,ONE_ADO,2023-05-15,21.0,17.0,4.0,0.0,614.0,344.0,270.0,0.03420195439739414,0.014814814814814815,0.04941860465116279,0.2703583061889251,21.0,20,2023
1839,2550.0,SMI_JOH_2,2023-05-15,7.0,6.0,1.0,0.0,302.0,184.0,118.0,0.023178807947019868,0.00847457627118644,0.03260869565217391,0.6324503311258278,7.0,20,2023
1837,2544.0,SMI_JOH,2023-05-15,15.0,6.0,9.0,0.0,497.0,258.0,239.0,0.030181086519114688,0.03765690376569038,0.023255813953488372,0.3903420523138833,15.0,20,2023
1819,2490.0,SMI_CAN,2023-05-15,5.0,3.0,2.0,0.0,657.0,260.0,397.0,0.0076103500761035,0.005037783375314861,0.011538461538461539,0.54337899543379,5.0,20,2023
1835,2538.0,SMI_DUR,2023-05-15,9.0,6.0,3.0,0.0,1550.0,602.0,948.0,0.005806451612903226,0.0031645569620253164,0.009966777408637873,0.584516129032258,9.0,20,2023
1844,6670.0,ONE_STA,2023-05-15,138.0,50.0,88.0,12.0,1683.0,826.0,857.0,0.08199643493761141,0.10268378063010501,0.06053268765133172,0.22400475341651813,150.0,20,2023
